enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
12618,11,0.55,1,1,1,3,1,6,1,1,1,10,0.0
12911,173,0.878,1,1,3,2,0,14,3,1,2,61,0.0
27378,16,0.91,1,2,1,1,0,3,0,0,6,48,0.0
20049,103,0.92,1,1,1,3,1,8,2,1,5,106,0.0
5848,102,0.804,1,1,1,5,1,1,2,1,2,248,1.0
20982,83,0.923,1,1,1,3,1,4,1,1,1,35,0.0
15854,16,0.91,1,1,1,3,1,8,0,0,5,118,0.0
564,21,0.624,1,1,1,3,1,7,1,3,1,111,1.0
26610,103,0.92,1,1,1,3,1,20,3,1,4,104,0.0
33,73,0.754,1,1,1,3,1,4,3,1,2,24,0.0
28424,103,0.92,1,1,1,3,1,18,1,1,5,158,0.0
29443,136,0.897,1,1,1,4,1,20,2,1,1,32,0.0
12950,16,0.91,1,1,1,3,1,7,1,1,1,11,0.0
20590,11,0.55,1,1,2,3,1,3,0,0,1,58,1.0
6565,21,0.624,1,1,1,4,1,20,3,1,2,56,1.0
26331,21,0.624,1,1,1,3,1,11,1,1,1,67,1.0
15792,103,0.92,1,1,1,3,1,20,0,0,5,92,0.0
245,103,0.92,1,1,1,3,1,14,3,1,5,18,0.0
20087,150,0.698,1,1,1,4,1,5,1,2,1,7,0.0
27919,65,0.802,1,1,1,3,1,5,1,1,1,46,0.0
13850,98,0.949,1,1,1,3,1,20,1,1,5,49,0.0
24460,116,0.743,1,1,1,3,1,6,1,1,2,180,0.0
14915,16,0.91,1,1,1,3,1,7,1,1,3,33,1.0
4457,90,0.698,1,1,1,4,1,10,2,1,5,40,0.0
1848,21,0.624,1,1,2,4,1,9,3,1,4,36,1.0
28239,103,0.92,1,2,1,3,1,20,0,0,2,28,1.0
21306,103,0.92,1,1,1,3,1,20,3,1,1,17,0.0
24151,128,0.527,1,1,1,3,3,20,1,0,1,64,1.0
1322,160,0.92,1,1,1,4,1,3,1,1,6,28,1.0
23419,136,0.897,1,1,1,4,1,9,1,3,1,12,0.0
17955,100,0.887,1,2,1,0,0,3,0,0,6,262,0.0
22800,41,0.8270000000000001,1,1,3,2,0,4,1,3,1,18,1.0
25809,103,0.92,1,1,1,3,1,18,3,1,4,23,0.0
21264,103,0.92,1,1,1,4,1,10,0,1,5,10,0.0
23399,57,0.866,1,1,3,3,1,6,1,1,6,11,0.0
23600,75,0.939,1,1,1,3,1,18,1,2,1,56,0.0
11461,114,0.926,1,1,1,4,1,16,3,1,5,26,0.0
27499,103,0.92,1,1,1,4,3,4,2,1,1,20,0.0
6266,103,0.92,1,1,1,3,1,14,3,1,1,152,0.0
11628,21,0.624,1,2,3,2,0,2,0,0,6,18,0.0
5474,116,0.743,1,2,1,4,1,20,3,1,5,192,0.0
21569,64,0.6659999999999999,3,1,2,2,0,8,1,1,5,192,0.0
12448,136,0.897,1,1,1,3,1,5,1,0,2,38,0.0
28142,21,0.624,1,1,1,3,1,9,2,1,5,12,0.0
1949,149,0.6890000000000001,1,1,1,3,1,17,1,3,2,119,0.0
1288,102,0.804,1,1,3,3,1,2,2,1,1,40,0.0
5445,128,0.527,2,1,1,3,1,2,1,1,2,81,1.0
9856,138,0.836,1,1,1,4,1,20,3,1,5,10,1.0
21883,114,0.926,1,1,1,3,3,18,0,0,6,96,0.0
9919,114,0.926,1,1,1,3,1,7,3,1,1,70,0.0
17382,101,0.5579999999999999,1,1,3,3,1,4,0,0,1,202,1.0
22004,103,0.92,1,1,1,3,1,4,1,1,1,12,0.0
22574,116,0.743,1,2,0,3,1,3,0,0,6,16,1.0
20518,21,0.624,1,1,1,3,1,1,1,1,1,17,1.0
32189,21,0.624,1,1,1,3,1,8,2,1,6,66,1.0
11010,162,0.767,1,2,3,3,1,9,0,0,6,29,1.0
33101,40,0.7759999999999999,1,1,1,3,1,10,2,1,5,32,0.0
30753,21,0.624,1,1,1,3,1,1,3,1,1,60,1.0
5892,159,0.843,1,1,2,3,1,6,1,1,1,24,1.0
14911,57,0.866,1,1,1,3,1,7,2,1,2,10,0.0
32275,159,0.843,1,1,1,4,1,9,1,1,3,86,0.0
2553,21,0.624,2,1,1,4,1,1,0,4,6,11,1.0
5356,114,0.926,1,2,3,3,1,6,1,1,1,144,0.0
29522,160,0.92,1,1,1,3,2,20,0,0,4,103,1.0
9709,103,0.92,1,1,1,0,0,10,2,0,1,10,0.0
9516,103,0.92,1,1,1,3,1,4,0,0,2,44,0.0
27329,103,0.92,1,1,1,3,1,20,1,1,1,30,0.0
30055,104,0.924,1,2,2,3,1,4,0,0,1,35,0.0
30890,114,0.926,1,2,0,2,0,9,0,1,6,46,0.0
26208,103,0.92,1,1,1,3,1,10,1,1,2,41,0.0
30952,16,0.91,1,2,2,3,1,3,3,5,5,84,0.0
29280,21,0.624,1,1,1,4,1,3,0,0,1,108,0.0
9334,57,0.866,1,1,1,3,1,11,1,1,1,37,0.0
17022,103,0.92,1,1,1,1,0,3,1,1,1,7,0.0
13351,21,0.624,1,1,3,3,1,11,1,3,1,226,0.0
1913,90,0.698,1,1,1,3,1,17,1,5,5,20,0.0
14385,21,0.624,1,2,1,3,1,1,1,1,1,80,1.0
15126,67,0.855,1,2,1,0,0,1,0,0,6,62,0.0
3013,16,0.91,1,2,3,3,1,8,0,0,6,16,1.0
17627,16,0.91,1,1,1,3,1,8,3,1,5,55,0.0
30304,64,0.6659999999999999,1,1,1,4,1,20,2,2,1,42,0.0
23017,83,0.923,1,1,1,3,1,5,1,2,2,70,1.0
16412,114,0.926,1,2,3,2,0,9,2,1,1,5,0.0
23436,97,0.925,1,1,1,3,1,20,0,0,5,50,0.0
18228,46,0.762,1,1,1,3,1,6,2,2,1,100,0.0
29834,21,0.624,1,1,2,3,1,7,3,1,3,204,1.0
20749,64,0.6659999999999999,1,1,1,3,1,7,2,1,2,68,0.0
21053,103,0.92,1,1,1,4,1,20,3,1,2,11,0.0
26234,114,0.926,2,2,2,2,0,3,1,5,1,28,1.0
24824,99,0.915,2,2,1,5,3,10,3,6,2,41,0.0
11056,11,0.55,1,2,3,3,1,6,0,0,6,40,1.0
32009,173,0.878,1,1,3,3,1,7,1,1,1,37,1.0
12717,102,0.804,1,1,1,3,5,4,3,1,2,130,0.0
13099,71,0.884,1,1,1,4,1,16,1,1,2,26,1.0
4540,158,0.7659999999999999,1,1,1,3,1,4,2,1,2,152,0.0
22670,11,0.55,1,1,1,3,1,1,1,1,1,87,0.0
8994,103,0.92,2,1,1,3,3,4,2,2,1,33,0.0
20127,103,0.92,1,2,1,3,1,20,3,6,5,28,0.0
18887,69,0.856,1,1,1,3,1,12,1,1,6,62,0.0
1462,16,0.91,1,1,1,3,1,20,0,0,5,27,0.0
27087,57,0.866,1,1,1,4,1,20,3,1,1,42,0.0
23293,21,0.624,2,2,3,2,0,3,0,0,6,42,1.0
27900,67,0.855,1,1,3,3,1,5,3,1,2,28,1.0
17207,21,0.624,1,2,1,3,1,1,0,0,6,84,1.0
25513,103,0.92,1,2,1,3,2,11,2,6,5,161,0.0
29362,103,0.92,1,1,1,3,1,20,3,1,4,90,0.0
3261,173,0.878,1,1,1,3,1,13,2,6,1,31,0.0
22092,104,0.924,2,1,1,2,0,14,0,0,5,142,0.0
13970,73,0.754,2,1,1,3,1,9,3,6,5,109,0.0
5896,149,0.6890000000000001,1,1,1,3,1,19,1,1,1,11,0.0
17101,16,0.91,1,2,1,3,1,20,0,0,5,23,0.0
7502,61,0.913,1,2,3,2,0,2,0,0,6,22,0.0
459,114,0.926,1,1,1,4,1,11,3,1,1,12,0.0
6348,103,0.92,1,1,1,2,0,20,0,0,2,298,1.0
11050,138,0.836,1,1,3,3,3,1,2,1,1,56,0.0
73,46,0.762,1,1,1,3,1,16,3,1,2,53,0.0
11446,21,0.624,1,1,1,3,1,7,3,1,2,25,1.0
22172,61,0.913,1,1,1,3,1,20,3,1,5,12,0.0
4101,67,0.855,1,1,1,4,1,10,0,0,1,41,0.0
11769,103,0.92,1,2,3,2,0,5,0,0,1,27,0.0
32252,67,0.855,1,2,3,2,0,4,0,1,1,4,0.0
22388,21,0.624,1,2,3,4,1,2,0,0,0,48,1.0
18619,50,0.8959999999999999,1,1,1,3,1,3,1,1,1,92,0.0
1398,103,0.92,1,1,1,0,0,8,0,0,1,12,0.0
9660,67,0.855,1,1,1,4,1,6,3,1,1,8,0.0
30307,16,0.91,1,1,1,3,1,17,3,1,5,31,0.0
16120,103,0.92,2,2,1,4,3,4,1,2,1,96,0.0
28382,173,0.878,1,1,1,4,1,17,2,1,2,218,0.0
29447,28,0.939,1,2,1,5,1,20,2,5,5,46,0.0
26412,103,0.92,1,1,1,4,1,20,3,1,5,76,0.0
13632,73,0.754,1,1,1,3,1,20,2,1,5,37,0.0
5184,74,0.579,1,2,2,3,1,2,2,1,1,16,1.0
1065,136,0.897,1,1,1,4,1,6,2,6,1,34,1.0
9988,103,0.92,1,1,1,3,6,20,2,1,5,30,1.0
15966,103,0.92,1,1,1,3,1,8,1,6,2,20,0.0
26777,102,0.804,1,2,3,0,0,8,2,1,5,76,0.0
1881,21,0.624,1,2,1,4,1,3,1,3,3,44,0.0
19228,103,0.92,1,1,1,3,3,5,3,1,4,25,0.0
27766,16,0.91,1,2,3,3,1,5,0,0,4,10,1.0
32890,103,0.92,1,1,1,3,1,13,2,1,1,53,0.0
18093,103,0.92,1,1,1,3,1,10,3,1,2,58,0.0
27774,67,0.855,2,2,3,2,0,3,0,0,6,63,1.0
7952,21,0.624,2,2,3,3,1,6,3,5,1,15,1.0
27243,78,0.579,1,1,1,3,1,9,2,1,2,97,1.0
21051,90,0.698,2,2,3,3,1,9,0,0,6,224,0.0
29898,114,0.926,1,1,1,4,1,11,2,1,1,74,0.0
12149,103,0.92,1,1,1,3,3,11,0,1,3,48,0.0
25968,155,0.556,2,1,1,3,1,10,2,1,1,57,1.0
31213,73,0.754,1,1,3,2,0,4,0,0,1,52,1.0
6285,160,0.92,1,1,1,2,0,5,1,0,1,133,0.0
30060,21,0.624,1,1,1,3,1,10,2,3,6,126,1.0
28689,103,0.92,1,1,1,3,1,20,0,0,1,39,1.0
33246,103,0.92,1,1,2,3,1,19,0,0,1,30,0.0
33041,103,0.92,1,2,1,2,0,4,0,0,2,28,0.0
29685,142,0.727,1,1,1,3,1,12,2,1,4,22,0.0
13165,103,0.92,1,1,2,3,1,14,1,1,5,22,0.0
8952,21,0.624,1,1,3,3,1,4,1,1,1,23,1.0
14093,104,0.924,1,1,2,3,1,20,0,0,5,15,0.0
26572,46,0.762,1,1,1,3,1,20,0,0,5,67,0.0
28840,162,0.767,1,2,3,2,0,5,0,0,6,9,0.0
23104,98,0.949,1,1,1,3,1,14,2,5,4,5,0.0
1008,16,0.91,1,1,1,3,1,15,3,5,1,7,0.0
26910,21,0.624,1,1,1,3,1,5,2,1,1,24,1.0
1561,103,0.92,1,1,1,3,1,20,3,1,5,79,1.0
3209,98,0.949,1,1,1,4,1,10,1,1,2,62,0.0
16617,16,0.91,1,1,1,4,1,2,1,2,1,20,0.0
10960,73,0.754,1,1,2,3,1,4,0,0,1,35,0.0
24542,103,0.92,1,2,1,3,6,4,0,0,1,16,0.0
2032,11,0.55,1,1,1,3,1,7,2,1,2,117,1.0
18392,101,0.5579999999999999,1,2,2,3,6,1,0,0,2,304,1.0
204,160,0.92,1,1,3,2,0,3,3,1,1,23,0.0
24007,19,0.682,1,1,1,3,1,20,2,1,2,76,0.0
31621,83,0.923,1,2,1,2,0,4,0,0,6,41,0.0
29958,165,0.903,1,1,0,3,1,20,3,1,2,86,0.0
1590,114,0.926,1,1,1,3,1,20,0,0,5,25,0.0
28790,16,0.91,1,1,1,4,3,14,3,1,1,158,0.0
500,23,0.899,1,1,1,3,1,20,2,2,1,33,0.0
2758,159,0.843,1,1,1,4,1,13,1,1,6,60,0.0
29227,102,0.804,1,2,1,3,5,6,0,0,1,26,1.0
4409,75,0.939,1,1,1,3,1,20,1,1,1,11,0.0
30616,103,0.92,1,1,1,3,1,13,1,2,1,127,0.0
30823,50,0.8959999999999999,2,1,3,3,1,4,1,1,1,23,0.0
25640,104,0.924,2,2,3,3,1,6,0,0,4,11,1.0
11943,21,0.624,1,1,1,3,1,10,3,1,2,18,1.0
21680,27,0.848,1,1,1,3,1,4,3,1,1,57,1.0
7857,21,0.624,1,2,1,3,1,10,2,1,5,23,1.0
4483,103,0.92,1,1,1,3,1,14,1,1,1,68,0.0
13490,114,0.926,1,1,3,3,1,19,1,2,1,12,1.0
9947,160,0.92,1,1,1,3,1,20,0,0,5,42,0.0
28087,23,0.899,1,1,2,3,1,7,1,3,1,63,0.0
10768,104,0.924,1,1,1,2,0,20,3,1,1,44,0.0
12708,74,0.579,1,1,1,0,0,5,0,0,1,4,1.0
25759,103,0.92,1,1,1,4,1,20,3,1,5,40,0.0
12427,21,0.624,2,2,1,4,1,5,1,1,6,23,0.0
19622,71,0.884,1,1,1,3,1,12,1,2,5,2,0.0
13367,105,0.794,1,1,1,2,0,14,1,1,5,33,0.0
22598,16,0.91,1,1,1,3,1,19,0,0,1,6,0.0
14927,128,0.527,1,1,3,3,1,2,1,1,1,88,0.0
31480,16,0.91,2,2,1,3,5,14,1,1,3,56,0.0
930,114,0.926,1,1,1,3,1,9,1,1,1,19,0.0
21413,136,0.897,1,1,1,0,0,10,1,0,1,17,0.0
25887,76,0.698,1,2,1,2,0,6,2,6,6,254,0.0
17514,160,0.92,1,1,1,4,1,5,3,1,5,6,0.0
13584,114,0.926,1,2,1,3,1,20,1,1,4,57,0.0
27845,114,0.926,1,1,1,4,1,20,3,1,1,66,0.0
22544,21,0.624,1,2,3,3,1,2,0,0,6,13,1.0
12012,11,0.55,1,1,3,4,1,4,1,6,1,110,1.0
16436,67,0.855,3,1,1,2,0,11,1,2,4,78,1.0
5378,103,0.92,1,1,1,3,1,20,2,0,1,126,0.0
3187,36,0.893,1,1,1,4,1,20,2,1,5,16,0.0
6761,74,0.579,1,1,1,3,1,16,1,1,5,168,1.0
32171,103,0.92,1,1,1,4,1,18,1,1,2,47,0.0
28983,21,0.624,1,2,3,3,1,3,0,0,1,67,0.0
5036,71,0.884,1,1,2,3,1,11,1,3,1,138,0.0
31671,24,0.698,1,1,1,4,1,20,2,1,1,30,0.0
7434,75,0.939,2,1,2,3,1,15,2,1,1,44,0.0
8950,75,0.939,1,1,1,4,1,20,1,1,2,163,0.0
16813,160,0.92,1,1,1,3,1,15,0,0,2,37,0.0
32575,61,0.913,1,1,1,4,1,11,1,3,1,45,0.0
4193,100,0.887,1,1,1,5,1,10,1,1,2,218,0.0
5198,21,0.624,1,1,1,4,1,5,1,1,2,52,1.0
13229,103,0.92,1,1,1,3,1,20,3,1,5,72,0.0
2786,103,0.92,1,1,1,3,1,7,1,1,1,28,0.0
12985,67,0.855,3,2,1,1,0,1,0,0,6,17,1.0
26785,138,0.836,1,2,3,3,1,11,1,1,6,28,0.0
30292,74,0.579,1,1,1,3,1,6,2,1,1,8,0.0
15034,16,0.91,1,1,1,3,1,4,3,1,1,44,0.0
14047,103,0.92,1,1,2,3,1,12,0,0,2,48,0.0
5903,21,0.624,1,1,1,3,1,15,3,1,3,67,1.0
27947,173,0.878,1,2,1,2,0,10,0,0,1,17,1.0
3105,116,0.743,1,2,3,3,1,3,0,1,6,47,1.0
26323,103,0.92,3,2,1,3,4,1,3,1,5,130,0.0
29517,138,0.836,1,1,1,3,1,11,2,1,6,30,0.0
27358,21,0.624,1,2,1,3,1,4,2,0,6,85,1.0
24323,21,0.624,1,1,1,3,1,3,1,2,1,61,1.0
28429,160,0.92,1,1,1,3,1,20,1,1,1,35,0.0
16186,114,0.926,1,1,1,4,1,10,3,1,2,50,0.0
22667,16,0.91,1,1,1,3,1,20,3,1,5,64,0.0
30919,143,0.74,1,1,1,3,1,20,2,1,3,65,0.0
3682,103,0.92,1,1,1,3,3,20,0,1,5,85,0.0
16056,55,0.7390000000000001,1,1,1,3,1,8,1,1,1,119,0.0
24338,21,0.624,1,1,3,3,1,4,3,1,1,74,0.0
13652,61,0.913,1,1,1,3,1,14,2,1,1,6,0.0
23612,114,0.926,1,1,3,3,1,5,1,5,1,53,0.0
23248,103,0.92,1,1,1,3,1,5,2,1,2,90,0.0
1580,16,0.91,1,2,3,3,1,1,0,0,6,4,0.0
24148,21,0.624,1,1,1,3,4,8,2,1,1,52,1.0
27162,75,0.939,1,1,1,3,1,20,0,0,5,65,0.0
28926,103,0.92,1,2,1,3,4,5,3,1,5,12,0.0
18048,27,0.848,1,1,3,2,0,6,1,1,2,67,0.0
8604,103,0.92,1,1,2,3,1,14,3,1,5,43,0.0
8757,160,0.92,1,2,1,3,1,20,0,0,1,26,1.0
9080,21,0.624,1,1,3,3,1,4,0,0,1,65,0.0
19484,136,0.897,1,1,1,2,0,2,1,1,2,30,0.0
832,23,0.899,1,1,1,3,1,9,3,1,5,22,1.0
6240,114,0.926,1,1,1,3,3,18,2,1,5,61,0.0
44,136,0.897,1,1,1,4,1,20,2,1,1,145,0.0
13527,103,0.92,1,2,3,3,2,2,0,0,1,48,0.0
27660,114,0.926,2,1,1,3,1,11,2,1,2,30,1.0
25643,21,0.624,1,1,3,3,1,8,2,1,1,96,0.0
26913,57,0.866,1,1,3,3,1,6,1,0,1,108,0.0
6284,116,0.743,1,1,1,4,1,11,0,0,1,28,1.0
15969,105,0.794,1,1,3,2,0,5,1,1,1,91,0.0
32081,23,0.899,1,1,1,3,3,18,1,1,1,20,0.0
17972,40,0.7759999999999999,1,1,1,4,1,6,1,1,2,54,0.0
30203,21,0.624,1,1,3,4,1,4,1,1,1,22,0.0
30978,167,0.921,1,1,1,3,3,13,1,2,1,150,0.0
7479,103,0.92,1,1,1,3,1,10,1,1,1,32,0.0
16452,136,0.897,1,2,3,3,1,2,0,0,6,87,0.0
9901,166,0.649,1,1,2,3,1,1,1,3,6,19,0.0
11411,75,0.939,1,2,1,4,1,4,3,1,2,44,0.0
7790,16,0.91,1,1,1,3,1,9,1,1,1,9,0.0
10733,21,0.624,2,2,1,3,1,4,1,1,1,3,1.0
8438,103,0.92,1,1,1,3,6,7,3,1,1,41,1.0
3748,103,0.92,1,1,1,3,4,7,1,1,1,116,0.0
1947,100,0.887,1,1,1,3,5,16,0,0,1,49,0.0
10399,103,0.92,1,2,1,0,0,5,0,0,6,67,0.0
23315,103,0.92,2,2,1,3,3,1,2,5,6,95,1.0
28880,21,0.624,1,1,3,3,1,1,3,1,1,42,0.0
16025,103,0.92,1,2,3,3,1,10,0,0,6,87,0.0
26204,61,0.913,1,1,1,3,1,19,3,5,5,9,0.0
26699,114,0.926,1,2,1,2,0,10,1,3,1,107,1.0
5993,150,0.698,1,1,1,2,0,16,2,5,5,74,0.0
11656,21,0.624,2,2,1,4,1,13,3,1,5,56,1.0
17739,21,0.624,1,1,3,3,1,1,1,1,1,22,0.0
24758,102,0.804,1,1,1,3,1,16,1,1,5,52,0.0
28749,103,0.92,1,1,1,3,1,3,2,2,1,82,0.0
16837,160,0.92,1,2,1,3,1,15,0,0,1,162,1.0
2514,50,0.8959999999999999,1,1,1,3,1,8,1,1,3,39,0.0
31605,103,0.92,1,1,1,3,1,20,3,1,5,31,0.0
3608,160,0.92,2,1,1,3,1,20,3,1,5,40,0.0
336,73,0.754,1,1,2,3,1,4,1,1,1,96,0.0
7338,75,0.939,1,1,1,3,1,20,2,6,5,82,0.0
30734,145,0.555,1,2,1,3,3,1,0,0,6,26,1.0
26392,160,0.92,1,1,1,3,1,11,1,2,1,24,0.0
31766,21,0.624,1,1,1,3,1,2,1,3,1,34,1.0
29670,114,0.926,1,1,1,4,1,10,0,0,3,28,0.0
27254,104,0.924,1,1,1,3,1,11,1,2,3,40,0.0
30225,16,0.91,1,1,1,3,1,20,1,1,3,167,1.0
1835,75,0.939,1,1,3,2,0,19,1,5,2,26,0.0
31695,103,0.92,1,1,1,3,1,20,3,1,5,81,0.0
30704,103,0.92,1,1,1,3,1,15,1,4,5,30,0.0
14378,21,0.624,1,1,3,3,1,1,2,0,1,22,1.0
20289,103,0.92,1,1,1,3,1,20,0,0,5,7,1.0
11194,103,0.92,2,1,1,3,1,8,2,1,2,314,0.0
390,103,0.92,1,1,1,3,1,9,3,1,6,28,0.0
11863,103,0.92,1,1,2,3,1,16,3,1,1,30,0.0
22002,103,0.92,1,1,1,3,1,14,1,1,2,110,0.0
18687,16,0.91,1,1,1,4,6,13,3,6,5,182,0.0
9088,115,0.789,2,2,3,3,1,3,0,0,6,144,1.0
32738,21,0.624,1,2,3,3,1,1,0,1,6,114,0.0
22299,114,0.926,1,1,1,4,1,20,1,1,5,70,0.0
25200,21,0.624,2,1,1,3,1,7,3,1,1,118,0.0
1389,16,0.91,1,1,1,5,1,20,1,1,5,55,0.0
23738,97,0.925,1,1,1,3,1,20,0,0,5,34,0.0
30160,103,0.92,2,1,1,3,1,2,1,1,6,168,0.0
26558,21,0.624,1,1,1,3,1,6,3,1,3,68,1.0
32237,67,0.855,1,2,1,2,0,8,0,0,6,31,0.0
31778,103,0.92,1,2,1,3,1,15,2,1,5,32,0.0
15044,103,0.92,1,1,1,3,1,13,3,1,2,14,0.0
3705,157,0.769,1,1,1,4,1,14,3,5,2,36,0.0
31680,114,0.926,1,2,1,4,3,11,1,1,3,90,0.0
29674,16,0.91,1,1,1,3,2,20,0,0,5,27,0.0
14745,21,0.624,2,2,3,4,1,6,1,1,1,29,0.0
6887,21,0.624,1,1,1,3,1,10,3,1,1,24,0.0
2037,149,0.6890000000000001,1,2,0,3,1,6,0,0,2,166,1.0
29029,102,0.804,1,1,2,3,1,2,2,1,1,31,0.0
29032,16,0.91,2,1,1,3,1,12,1,1,3,10,0.0
23323,103,0.92,1,1,1,3,1,20,3,1,5,37,0.0
4916,128,0.527,1,2,1,3,1,5,0,0,1,92,0.0
12871,136,0.897,1,2,1,4,1,10,0,0,1,60,1.0
7047,21,0.624,1,1,1,3,1,8,2,1,1,70,1.0
31619,64,0.6659999999999999,1,2,2,4,3,2,0,0,2,81,0.0
26734,36,0.893,1,1,2,3,2,8,1,5,1,23,0.0
22833,50,0.8959999999999999,1,2,1,4,1,5,1,5,1,95,0.0
26507,103,0.92,1,1,1,3,1,20,3,1,4,6,0.0
10744,100,0.887,1,1,1,3,1,20,1,1,4,80,0.0
4854,16,0.91,1,1,1,2,0,20,0,0,5,24,1.0
13950,103,0.92,1,1,1,3,1,20,3,1,5,30,1.0
30716,103,0.92,1,1,1,3,1,17,1,2,2,36,0.0
3545,114,0.926,1,1,1,3,1,20,0,0,5,31,0.0
6053,16,0.91,1,1,1,3,1,20,0,0,4,98,0.0
23661,103,0.92,1,1,3,3,1,5,0,0,5,31,1.0
28746,103,0.92,1,1,1,3,3,6,1,1,1,45,0.0
29384,64,0.6659999999999999,1,1,1,3,1,20,1,1,5,94,0.0
31104,103,0.92,1,2,1,3,1,20,0,0,2,48,0.0
20161,103,0.92,2,1,1,4,6,5,0,0,1,54,0.0
29840,50,0.8959999999999999,1,1,1,4,1,20,0,0,1,42,0.0
26111,103,0.92,1,1,1,3,3,8,3,1,1,21,0.0
29292,136,0.897,1,1,1,3,1,14,2,1,1,16,0.0
25831,173,0.878,1,2,3,3,1,14,0,0,2,8,1.0
17112,160,0.92,1,2,1,1,0,1,0,0,6,60,1.0
20197,103,0.92,1,1,1,3,1,10,1,2,1,83,0.0
13411,21,0.624,1,1,1,4,1,10,0,0,1,12,0.0
25878,57,0.866,1,1,3,3,1,7,0,0,2,94,0.0
22953,103,0.92,1,1,1,3,3,10,1,1,5,150,0.0
10841,114,0.926,1,1,1,4,1,20,1,1,5,54,0.0
31610,103,0.92,1,1,1,3,1,20,3,1,5,78,0.0
5297,36,0.893,1,1,2,3,3,20,3,1,1,96,0.0
24859,102,0.804,1,1,1,5,1,20,2,5,5,28,1.0
1785,21,0.624,1,1,1,3,1,20,0,0,5,20,1.0
11690,114,0.926,1,1,1,4,1,16,3,1,1,13,0.0
5773,21,0.624,1,1,1,3,1,6,3,1,1,55,0.0
21178,65,0.802,1,1,1,3,1,4,0,0,1,15,0.0
7667,103,0.92,2,2,1,3,3,4,2,6,2,68,0.0
20025,103,0.92,1,1,1,4,1,10,3,1,5,23,1.0
3246,100,0.887,1,1,3,0,0,14,0,0,1,43,1.0
3343,100,0.887,1,2,1,3,1,20,0,0,1,76,0.0
28152,160,0.92,1,1,1,4,3,20,1,6,5,278,0.0
18554,138,0.836,1,1,1,3,1,9,1,1,1,86,0.0
30402,114,0.926,1,2,1,4,1,8,1,1,1,20,0.0
13285,41,0.8270000000000001,1,1,2,3,1,20,1,1,5,118,0.0
4510,75,0.939,1,2,1,2,0,3,0,0,6,9,0.0
7414,114,0.926,1,1,1,4,1,15,1,1,1,39,0.0
11822,160,0.92,1,2,3,2,0,4,0,0,1,153,1.0
14322,21,0.624,1,1,1,3,1,4,1,1,1,105,0.0
33327,114,0.926,1,1,1,3,1,20,0,0,5,70,0.0
8611,103,0.92,1,1,1,3,1,20,2,1,5,188,1.0
22463,21,0.624,1,1,1,4,1,7,2,1,4,104,1.0
694,114,0.926,1,1,1,2,0,8,1,0,5,29,0.0
14095,64,0.6659999999999999,1,1,2,3,3,2,2,1,2,14,1.0
27285,55,0.7390000000000001,1,1,1,3,1,20,1,1,5,12,0.0
14652,75,0.939,1,2,1,1,0,2,0,0,6,103,0.0
1432,103,0.92,1,1,1,5,1,14,3,1,1,54,0.0
10286,114,0.926,1,2,3,3,1,10,2,1,1,4,1.0
16634,103,0.92,1,1,1,4,1,20,1,0,3,32,0.0
24070,103,0.92,1,2,3,3,1,8,1,2,4,33,0.0
17874,141,0.763,1,1,1,3,1,9,2,1,1,68,0.0
2841,67,0.855,1,1,1,4,1,20,1,2,1,55,0.0
337,103,0.92,1,2,1,4,4,20,3,1,3,16,0.0
3625,160,0.92,1,1,1,4,3,20,1,1,1,30,0.0
12968,103,0.92,1,1,1,3,2,10,1,1,2,80,0.0
12237,136,0.897,1,1,1,3,1,7,1,1,3,27,0.0
31971,103,0.92,1,1,1,3,1,19,2,1,5,16,0.0
9398,103,0.92,1,1,1,4,1,7,3,5,1,56,1.0
15190,16,0.91,1,2,3,4,1,13,0,5,1,57,1.0
17143,103,0.92,2,1,1,3,1,20,2,1,5,130,0.0
10610,114,0.926,1,1,3,2,0,7,0,0,2,43,0.0
574,103,0.92,1,2,1,4,1,9,0,0,1,198,1.0
23788,16,0.91,1,1,1,3,1,20,0,0,1,46,0.0
21284,75,0.939,1,1,3,3,1,4,3,1,1,109,0.0
2447,102,0.804,1,2,2,4,1,2,0,0,1,2,1.0
17716,103,0.92,1,1,1,3,3,20,2,1,5,94,0.0
5711,16,0.91,1,1,1,3,1,20,1,1,5,162,0.0
28830,21,0.624,1,2,3,3,1,6,0,0,6,21,1.0
3496,103,0.92,3,1,0,3,1,6,1,1,6,48,0.0
32048,21,0.624,1,1,1,3,1,9,1,2,2,118,0.0
10056,103,0.92,1,1,1,3,1,11,0,1,1,37,0.0
22012,90,0.698,1,2,2,4,1,16,0,0,3,70,0.0
3355,159,0.843,1,1,1,3,1,20,3,5,5,12,0.0
1301,103,0.92,1,1,1,3,1,20,3,6,1,117,0.0
2753,21,0.624,1,1,1,4,1,8,3,1,6,78,1.0
13528,24,0.698,1,1,3,3,1,7,1,2,3,51,0.0
22389,103,0.92,2,1,3,4,1,10,3,5,1,20,1.0
29048,103,0.92,3,1,1,3,1,1,0,0,2,55,1.0
3816,138,0.836,1,1,1,4,1,0,2,0,1,21,0.0
19609,114,0.926,1,1,1,4,1,10,1,1,1,9,0.0
26775,16,0.91,1,1,1,3,1,20,2,1,5,114,0.0
27128,103,0.92,1,2,3,4,1,9,0,5,6,166,0.0
